preco;tamanho (m²);qtd_quartos;qtd_banheiros;qtd_vagas_garagem;bairro;endereco;bairro_tratada;bairro_mais_barato;bairro_norm;endereco_norm;latitude;longitude;CEP_opencage
884337.0;72.0;3;2.0;2;Buritis;Rua Professora Bartira Mourão;Buritis;0;buritis;rua professora bartira mourao;-19.9691788;-43.9679532;30492-020
530000.0;80.0;3;2.0;1;Sagrada Família;Rua Conselheiro Lafaiete;Sagrada Família;0;sagrada familia;rua conselheiro lafaiete;-19.8988167;-43.9231518;31035-460
1990000.0;92.0;3;3.0;2;Lourdes;Rua Espírito Santo;Lourdes;0;lourdes;rua espirito santo;-19.9291906;-43.9400032;30160-907
1080000.0;88.0;3;2.0;2;Buritis;Avenida José de Oliveira Vaz;Buritis;0;buritis;avenida jose de oliveira vaz;-19.9820245;-43.9777458;30575-855
590000.0;65.0;2;1.0;1;Cidade Nova;Rua Elyseu Dias Coelho;Cidade Nova;0;cidade nova;rua elyseu dias coelho;-19.92083;-43.93778;30160-033
480000.0;82.0;3;2.0;2;Heliópolis;Rua Nair Pentagna Guimarães;Heliópolis;0;heliopolis;rua nair pentagna guimaraes;-19.842929;-43.9398802;31741-555
680000.0;100.0;4;2.0;3;Castelo;Rua Romualdo Lopes Cançado;Castelo;0;castelo;rua romualdo lopes cancado;-19.8881972;-43.996875;30840-470
560000.0;165.0;4;2.0;2;Cruzeiro;Rua Muzambinho;Cruzeiro;0;cruzeiro;rua muzambinho;-19.9461918;-43.9228446;30310-150
450000.0;55.0;2;1.0;1;Palmeiras;Rua Senhora do Porto;Palmeiras;0;palmeiras;rua senhora do porto;-19.9722576;-43.9834489;30575-730
749000.0;64.0;2;2.0;2;Santo Antônio;Rua Carlos Gomes;Santo Antônio;0;santo antonio;rua carlos gomes;-19.9431332;-43.945956;30350-180
1250000.0;112.0;4;3.0;3;Buritis;Rua Engenheiro Alberto Pontes;Buritis;0;buritis;rua engenheiro alberto pontes;-19.9688623;-43.9668794;30492-020
550000.0;61.0;2;1.0;1;Silveira;Avenida Cristiano Machado;Silveira;0;silveira;avenida cristiano machado;-19.8943921;-43.9278121;31140-540
541000.0;65.0;3;2.0;2;Palmeiras;Rua Senhora do Porto;Palmeiras;0;palmeiras;rua senhora do porto;-19.9722576;-43.9834489;30575-730
500000.0;103.0;4;3.0;1;Palmares;Rua Jorge Angel Livraga;Palmares;0;palmares;rua jorge angel livraga;-19.8715018;-43.9398491;31255-984
1150000.0;200.0;4;1.0;3;Gutierrez;Rua Porto Carrero;Gutierrez;0;gutierrez;rua porto carrero;-19.9448006;-43.9586357;30441-190
880000.0;89.0;3;2.0;2;Padre Eustáquio;Rua Dona Noemi;Padre Eustáquio;0;padre eustaquio;rua dona noemi;-19.92083;-43.93778;30160-033
1261498.0;73.0;3;3.0;2;Santa Efigênia;Rua Padre Marinho;Santa Efigênia;0;santa efigenia;rua padre marinho;-19.9257052;-43.9223823;30150-340
920000.0;85.0;3;2.0;2;Buritis;Avenida Aggeo Pio Sobrinho;Buritis;0;buritis;avenida aggeo pio sobrinho;-19.9746598;-43.9769735;30575-834
310000.0;80.0;2;1.0;1;Copacabana;Rua Olavo Bilac;Copacabana;0;copacabana;rua olavo bilac;-19.8327229;-43.987885;31540-360
400000.0;67.0;3;2.0;1;Santa Amélia;Praça Manoel Antônio de Carvalho;Santa Amélia;0;santa amelia;praca manoel antonio de carvalho;-19.8415964;-43.9824938;31555-100
533950.0;50.0;2;2.0;2;Padre Eustáquio;Rua Curupaiti;Padre Eustáquio;0;padre eustaquio;rua curupaiti;-19.9172558;-43.9859447;30730-420
1199000.0;123.0;4;2.0;3;Buritis;Rua Vitório Magnavacca;Buritis;0;buritis;rua vitorio magnavacca;-19.9680402;-43.9655163;30455-900
341990.0;47.0;2;1.0;1;Havaí;Rua Zilda Gama;Havaí;0;havai;rua zilda gama;-19.95697;-43.9762662;30555-120
330000.0;51.0;2;1.0;2;São João Batista;Rua Antônio Orlindo de Castro;São João Batista;0;sao joao batista;rua antonio orlindo de castro;-19.8234183;-43.96674;31520-400
550000.0;53.0;2;2.0;2;Buritis;Rua Sílvio Menicucci;Buritis;0;buritis;rua silvio menicucci;-19.9794682;-43.9782675;30575-843
1980000.0;170.0;4;5.0;3;Vila Paris;Rua Padre Francisco Arantes;Vila Paris;0;vila paris;rua padre francisco arantes;-19.9508034;-43.9492177;30380-728
1249000.0;84.0;3;2.0;2;Cruzeiro;Rua Pium-I;Cruzeiro;0;cruzeiro;rua pium-i;-19.9426434;-43.9299187;30310-560
320000.0;113.0;3;2.0;0;Centro;Rua dos Guaranis;Centro;0;centro;rua dos guaranis;-19.9180652;-43.9428901;30180-110
880000.0;100.0;3;3.0;2;São Pedro;Rua Viçosa;São Pedro;0;sao pedro;rua vicosa;-19.9454938;-43.9389531;30330-012
680000.0;100.0;3;2.0;2;Estoril;Rua Eugênio Vidigal Amaro;Estoril;0;estoril;rua eugenio vidigal amaro;-19.92083;-43.93778;30160-033
780000.0;96.0;3;1.0;2;Ouro Preto;Rua Nízio Torres;Ouro Preto;0;ouro preto;rua nizio torres;-19.8859625;-43.9856413;31320-262
430000.0;60.0;2;2.0;1;Jardim Atlântico;Rua Carlos Sá;Jardim Atlântico;0;jardim atlantico;rua carlos sa;-19.8414871;-43.9890445;31550-000
605078.0;59.0;3;2.0;2;Estoril;Rua Paulo Piedade Campos;Estoril;0;estoril;rua paulo piedade campos;-19.965417;-43.9647127;30493-030
463792.0;39.0;1;1.0;1;Estoril;Rua Paulo Piedade Campos;Estoril;0;estoril;rua paulo piedade campos;-19.965417;-43.9647127;30493-030
957990.0;73.0;3;2.0;2;Coração de Jesus;Rua Professor Otto Cirne;Coração de Jesus;0;coracao de jesus;rua professor otto cirne;-19.92083;-43.93778;30160-033
620000.0;90.0;3;2.0;2;Copacabana;Rua Viena;Copacabana;0;copacabana;rua viena;-19.8364574;-43.9896077;31550-000
1794695.0;152.0;4;5.0;3;Castelo;Rua Castelo de Abrantes;Castelo;0;castelo;rua castelo de abrantes;-19.8832683;-43.9965755;31330-000
890000.0;134.0;3;2.0;3;Itapoã;Rua José Oscar Barreira;Itapoã;0;itapoa;rua jose oscar barreira;-19.8386837;-43.9559214;31720-440
320000.0;51.0;2;1.0;1;Castelo;Rua Conceição Aparecida Augsten;Castelo;0;castelo;rua conceicao aparecida augsten;-19.8893338;-43.999193;31330-130
1330000.0;116.0;3;4.0;2;Castelo;Rua Castelo de Edimburgo;Castelo;0;castelo;rua castelo de edimburgo;-19.8782244;-44.0004445;31330-220
500000.0;71.0;2;1.0;1;Sagrada Família;Rua Alegrete;Sagrada Família;0;sagrada familia;rua alegrete;-19.8994443;-43.9204315;31035-460
450000.0;72.0;3;2.0;2;Salgado Filho;Rua Águas Formosas;Salgado Filho;0;salgado filho;rua aguas formosas;-19.9461108;-43.9777922;30421-351
700000.0;195.0;3;3.0;0;Centro;Rua Rio de Janeiro;Centro;0;centro;rua rio de janeiro;-19.925814;-43.9404836;30180-100
1269470.0;71.0;3;3.0;2;Sion;Rua Assunção;Sion;0;sion;rua assuncao;-19.9546848;-43.9362089;30315-250
495000.0;68.0;2;2.0;1;Nova Vista;Rua José Silva Passos;Outros;0;nova vista;rua jose silva passos;-19.8863469;-43.8920643;34700-100
520000.0;56.0;2;2.0;1;Buritis;Rua Ignácio Alves Martins;Buritis;0;buritis;rua ignacio alves martins;-19.9771144;-43.9779165;30575-839
350000.0;83.0;3;1.0;0;Centro;Praça Rui Barbosa;Centro;0;centro;praca rui barbosa;-19.9166191;-43.9348288;30160-000
610000.0;78.0;3;2.0;2;Dona Clara;Rua Desembargador Fernando Bhering;Dona Clara;0;dona clara;rua desembargador fernando bhering;-19.8601697;-43.9399356;31260-140
1290000.0;140.0;4;4.0;3;Buritis;Rua Professora Bartira Mourão;Buritis;0;buritis;rua professora bartira mourao;-19.9691788;-43.9679532;30492-020
1100000.0;188.0;3;3.0;3;Castelo;Rua Castelo Setúbal;Castelo;0;castelo;rua castelo setubal;-19.881538;-43.9941083;31330-572
430000.0;63.0;2;2.0;1;Buritis;Rua Ulisses Marcondes Escobar;Buritis;0;buritis;rua ulisses marcondes escobar;-19.9707913;-43.9702155;30492-025
610000.0;85.0;3;2.0;1;Grajaú;Rua Paula Cândido;Grajaú;0;grajau;rua paula candido;-19.9401692;-43.9654056;30460-620
320000.0;85.0;2;1.0;1;Renascença;Rua Uraricoera;Renascença;0;renascenca;rua uraricoera;-19.8921904;-43.9382071;31130-550
840000.0;160.0;2;2.0;3;Santo Antônio;Rua Professor Aníbal Mattos;Santo Antônio;0;santo antonio;rua professor anibal mattos;-19.9480618;-43.9450072;30350-213
1962000.0;142.0;4;1.0;4;Ouro Preto;Rua José Moura Peçanha;Ouro Preto;0;ouro preto;rua jose moura pecanha;-19.8750121;-43.9880781;31330-530
390000.0;75.0;3;1.0;1;Estoril;Rua Paulo Piedade Campos;Estoril;0;estoril;rua paulo piedade campos;-19.965417;-43.9647127;30493-030
580000.0;106.0;2;2.0;1;Santa Mônica;Rua Janete Clair;Santa Mônica;0;santa monica;rua janete clair;-19.8240518;-43.9771463;31525-410
1150000.0;78.0;3;3.0;1;Barro Preto;Rua Tenente Brito Melo;Barro Preto;0;barro preto;rua tenente brito melo;-19.9277471;-43.9561604;30180-070
1100000.0;180.0;3;3.0;3;Fernão Dias;Rua Professor Nardelli Bemfica;Fernão Dias;0;fernao dias;rua professor nardelli bemfica;-19.92083;-43.93778;30160-033
1088000.0;80.0;3;2.0;2;Santo Antônio;Rua Paulo Afonso;Santo Antônio;0;santo antonio;rua paulo afonso;-19.9374625;-43.9456292;30380-002
450000.0;49.0;2;1.0;2;Castelo;Rua Elson Nunes de Souza;Castelo;0;castelo;rua elson nunes de souza;-19.8893581;-43.9943443;30840-460
491330.0;60.0;2;2.0;1;Esplanada;Rua Boninas;Esplanada;0;esplanada;rua boninas;-19.9062641;-43.9044236;30285-010
195000.0;49.0;2;1.0;1;Europa;Rua Basiléia;Outros;0;europa;rua basileia;-19.7994582;-43.9705281;31640-060
345000.0;80.0;4;1.0;2;Cinquentenário;Rua Crisântemo;Outros;0;cinquentenario;rua crisantemo;-19.9570077;-43.9797028;30555-120
350000.0;95.0;2;1.0;1;Letícia;Rua Onofre Furtado da Silva;Letícia;0;leticia;rua onofre furtado da silva;-19.805822;-43.978295;31570-000
2100000.0;192.0;3;2.0;3;Luxemburgo;Rua Engenheiro Albert Scharle;Luxemburgo;0;luxemburgo;rua engenheiro albert scharle;-19.9462474;-43.9551703;30380-350
370000.0;71.0;3;1.0;1;Manacás;Rua Maria de Souza Alves;Manacás;0;manacas;rua maria de souza alves;-19.89275;-43.9975914;30840-480
463000.0;67.0;3;2.0;2;Rio Branco;Rua Newton da Costa Silveira;Rio Branco;0;rio branco;rua newton da costa silveira;-19.8185109;-43.9803928;31525-410
561100.0;54.0;2;2.0;1;Ventosa;Rua Paulo Piedade Campos;Outros;0;ventosa;rua paulo piedade campos;-19.9563042;-43.9689642;30494-225
620000.0;93.0;3;2.0;2;Buritis;Rua Sílvio de Oliveira Martins;Buritis;0;buritis;rua silvio de oliveira martins;-19.9738605;-43.969591;30575-180
647000.0;71.0;2;1.0;2;Santa Branca;Rua Ramalho Ortigão;Santa Branca;0;santa branca;rua ramalho ortigao;-19.8307182;-43.9654983;31565-180
534500.0;70.0;3;2.0;2;Manacás;Rua Raimunda Simões da Silva;Manacás;0;manacas;rua raimunda simoes da silva;-19.8968255;-43.9968077;30840-492
521400.0;65.0;3;1.0;1;Palmeiras;Rua Senhora do Porto;Palmeiras;0;palmeiras;rua senhora do porto;-19.9722576;-43.9834489;30575-730
580000.0;70.0;3;1.0;2;Santa Mônica;Rua Basílio da Gama;Santa Mônica;0;santa monica;rua basilio da gama;-19.8218044;-43.975169;31525-410
980000.0;180.0;4;3.0;2;Serra;Rua Pouso Alto;Serra;0;serra;rua pouso alto;-19.9333801;-43.9207114;30240-130
400000.0;70.0;3;1.0;1;Buritis;Rua Tereza Mota Valadares;Buritis;0;buritis;rua tereza mota valadares;-19.9740666;-43.9720029;30575-180
1050000.0;120.0;4;4.0;3;Alto Barroca;Rua Armindo Chaves;Alto Barroca;0;alto barroca;rua armindo chaves;-19.9337668;-43.9674451;30431-020
770000.0;82.0;3;2.0;2;Colégio Batista;Rua Álvares de Azevedo;Colégio Batista;0;colegio batista;rua alvares de azevedo;-19.9086139;-43.9393862;31110-150
650000.0;85.0;3;2.0;1;Castelo;Rua Castelo de Edimburgo;Castelo;0;castelo;rua castelo de edimburgo;-19.8782244;-44.0004445;31330-220
1570000.0;125.0;4;2.0;2;Santo Antônio;Rua Cristina;Santo Antônio;0;santo antonio;rua cristina;-19.9459082;-43.9404465;30330-012
489000.0;67.0;3;2.0;2;Palmeiras;Rua Senhora do Porto;Palmeiras;0;palmeiras;rua senhora do porto;-19.9722576;-43.9834489;30575-730
850000.0;85.0;3;2.0;2;Silveira;Rua Ilacir Pereira Lima;Silveira;0;silveira;rua ilacir pereira lima;-19.8918598;-43.929371;31140-540
330000.0;69.0;3;2.0;1;Buritis;Rua Heitor Menin;Buritis;0;buritis;rua heitor menin;-19.9670422;-43.9652827;30493-030
1600000.0;145.0;4;2.0;2;Cruzeiro;Rua Ouro Fino;Cruzeiro;0;cruzeiro;rua ouro fino;-19.9418609;-43.925543;30130-009
450000.0;75.0;4;2.0;2;Buritis;Rua Ernani Agricola;Buritis;0;buritis;rua ernani agricola;-19.92083;-43.93778;30160-033
408331.0;52.0;2;1.0;1;Ventosa;Rua Paulo Piedade Campos;Outros;0;ventosa;rua paulo piedade campos;-19.9563042;-43.9689642;30494-225
1100000.0;89.0;3;2.0;2;Palmares;Rua Joviano Naves;Palmares;0;palmares;rua joviano naves;-19.92083;-43.93778;30160-033
407000.0;93.0;3;1.0;1;Céu Azul;Rua Antônio José dos Santos;Céu Azul;0;ceu azul;rua antonio jose dos santos;-19.8208276;-43.9969994;31580-050
485000.0;80.0;3;2.0;1;Ouro Preto;Rua Jordânia;Ouro Preto;0;ouro preto;rua jordania;-19.8720383;-43.9880065;31340-000
870000.0;84.0;3;3.0;2;Buritis;Rua Eli Seabra Filho;Buritis;0;buritis;rua eli seabra filho;-19.9756214;-43.9751097;30575-740
549900.0;88.0;3;3.0;2;Carlos Prates;Rua Itambacuri;Carlos Prates;0;carlos prates;rua itambacuri;-19.9163084;-43.9662814;30411-030
1500000.0;143.0;4;3.0;4;Buritis;Rua Tito Guimarães;Buritis;0;buritis;rua tito guimaraes;-19.9682413;-43.9694068;30492-020
640000.0;67.0;2;2.0;2;Castelo;Rua Castelo de Belmonte;Castelo;0;castelo;rua castelo de belmonte;-19.8804048;-43.9947639;31330-120
592450.0;71.0;2;2.0;2;Indaiá;Rua Boaventura;Indaiá;0;indaia;rua boaventura;-19.8636038;-43.9547231;31270-250
570000.0;75.0;3;2.0;2;Copacabana;Rua Viena;Copacabana;0;copacabana;rua viena;-19.8364574;-43.9896077;31550-000
590000.0;55.0;2;2.0;2;Buritis;Rua Sílvio Menicucci;Buritis;0;buritis;rua silvio menicucci;-19.9794682;-43.9782675;30575-843
360000.0;95.0;3;2.0;1;Rio Branco;Rua Artur Flávio;Rio Branco;0;rio branco;rua artur flavio;-19.820481;-43.9824341;31525-410
753990.0;60.0;2;2.0;1;Coração de Jesus;Rua Professor Otto Cirne;Coração de Jesus;0;coracao de jesus;rua professor otto cirne;-19.92083;-43.93778;30160-033
430000.0;87.0;2;2.0;1;Penha;Rua Sônia;Outros;0;penha;rua sonia;-19.8782738;-43.9147998;31080-020
549000.0;97.0;3;2.0;1;Castelo;Avenida Altamiro Avelino Soares;Castelo;0;castelo;avenida altamiro avelino soares;-19.8801555;-44.0024485;31330-200
1200000.0;176.0;4;5.0;3;Liberdade;Rua Antônio Paulino de Castro;Liberdade;0;liberdade;rua antonio paulino de castro;-19.8592351;-43.9529347;31270-180
650000.0;99.0;3;2.0;2;Planalto;Rua Josué Azevedo;Planalto;0;planalto;rua josue azevedo;-19.8350418;-43.9475228;31720-440
650000.0;59.0;2;2.0;2;Nova Suíssa;Rua Helianto;Nova Suíssa;0;nova suissa;rua helianto;-19.9314961;-43.9725199;30421-238
880000.0;64.0;2;1.0;1;Centro;Rua dos Guajajaras;Centro;0;centro;rua dos guajajaras;-19.9246291;-43.9427902;30170-121
1090000.0;165.0;4;2.0;3;Itapoã;Rua Professor Ricardo Pinto;Itapoã;0;itapoa;rua professor ricardo pinto;-19.8382206;-43.9549263;31720-440
702200.0;80.0;3;2.0;2;Renascença;Rua Tefé;Renascença;0;renascenca;rua tefe;-19.8926122;-43.9404891;31130-550
600000.0;67.0;2;1.0;2;Castelo;Rua Castelo de Abrantes;Castelo;0;castelo;rua castelo de abrantes;-19.8832683;-43.9965755;31330-000
578300.0;73.0;3;1.0;2;João Pinheiro;Rua Mariano Procópio;João Pinheiro;0;joao pinheiro;rua mariano procopio;-19.930735;-43.9994142;30530-180
944800.0;85.0;3;4.0;2;Padre Eustáquio;Rua Progresso;Padre Eustáquio;0;padre eustaquio;rua progresso;-19.9143244;-43.9765287;30720-100
1000000.0;157.0;3;2.0;3;Liberdade;Rua Vital Brasil;Liberdade;0;liberdade;rua vital brasil;-19.8613248;-43.9545847;31270-250
385000.0;62.0;2;1.0;1;São Gabriel;Rua Pedra Lavrada;São Gabriel;0;sao gabriel;rua pedra lavrada;-19.8491044;-43.9127557;31845-425
740000.0;80.0;3;2.0;2;Buritis;Avenida Deputado Cristóvam Chiaradia;Buritis;0;buritis;avenida deputado cristovam chiaradia;-19.92083;-43.93778;30160-033
1000000.0;160.0;4;3.0;1;Santa Lúcia;Rua Sagitário;Santa Lúcia;0;santa lucia;rua sagitario;-19.9611318;-43.9493197;30316-110
399000.0;53.0;2;1.0;1;São João Batista;Rua Augusto Franco;São João Batista;0;sao joao batista;rua augusto franco;-19.8272316;-43.9652341;31565-180
459000.0;60.0;2;2.0;1;Serrano;Rua Jornalista Geraldo Resende;Serrano;0;serrano;rua jornalista geraldo resende;-19.8845619;-44.0142518;31330-200
1113970.0;101.0;3;3.0;2;Sion;Rua Haiti;Sion;0;sion;rua haiti;-19.9585011;-43.9394421;30320-380
240000.0;45.0;2;1.0;1;Estrela do Oriente;Rua Waldemar Correia de Almeida;Outros;0;estrela do oriente;rua waldemar correia de almeida;-19.9600291;-43.9863205;30580-250
1010000.0;135.0;4;4.0;4;Ouro Preto;Rua Desembargador Paulo Mota;Ouro Preto;0;ouro preto;rua desembargador paulo mota;-19.8844311;-43.9827441;31320-262
429000.0;53.0;2;2.0;1;Santa Branca;Rua Montese;Santa Branca;0;santa branca;rua montese;-19.8356951;-43.9657465;31565-180
890000.0;274.0;4;3.0;5;Vila Cloris;Rua das Fragatas;Vila Cloris;0;vila cloris;rua das fragatas;-19.8242438;-43.9461284;31744-060
650000.0;140.0;3;2.0;1;Cachoeirinha;Rua Cônego Santana;Cachoeirinha;0;cachoeirinha;rua conego santana;-19.8921192;-43.9438911;31130-550
700000.0;64.0;2;2.0;2;Prado;Rua Cura D'Ars;Prado;0;prado;rua cura d'ars;-19.9260694;-43.9640742;30411-203
499000.0;45.0;2;1.0;2;Santa Terezinha;Rua Conceição da Aparecida;Santa Terezinha;0;santa terezinha;rua conceicao da aparecida;-19.8724283;-44.0005325;31360-000
659000.0;80.0;3;2.0;2;Castelo;Rua Desembargador José Satyro;Castelo;0;castelo;rua desembargador jose satyro;-19.8886426;-43.9960496;30840-470
1200000.0;140.0;4;3.0;2;Sion;Rua da Groenlândia;Sion;0;sion;rua da groenlandia;-19.92083;-43.93778;30160-033
600000.0;55.0;2;2.0;2;Buritis;Rua Sílvio Menicucci;Buritis;0;buritis;rua silvio menicucci;-19.9794682;-43.9782675;30575-843
580000.0;75.0;3;1.0;2;Santa Amélia;Rua Deputado Salim Nacur;Santa Amélia;0;santa amelia;rua deputado salim nacur;-19.8439617;-43.9790983;31555-100
521100.0;70.0;3;2.0;2;João Pinheiro;Rua Mariano Procópio;João Pinheiro;0;joao pinheiro;rua mariano procopio;-19.930735;-43.9994142;30530-180
698671.0;70.0;3;1.0;2;Coração Eucarístico;Rua Dom João Antônio dos Santos;Coração Eucarístico;0;coracao eucaristico;rua dom joao antonio dos santos;-19.9209744;-43.9875856;30535-610
850000.0;106.0;4;3.0;2;Silveira;Rua Ilacir Pereira Lima;Silveira;0;silveira;rua ilacir pereira lima;-19.8918598;-43.929371;31140-540
480000.0;38.0;1;1.0;0;Buritis;Rua Geraldo Lúcio Vasconcelos;Buritis;0;buritis;rua geraldo lucio vasconcelos;-19.9809148;-43.9751321;30575-855
1047000.0;93.0;2;3.0;2;Pampulha;Rua dos Aeroviários;Pampulha;0;pampulha;rua dos aeroviarios;-19.857863;-43.9568898;31270-700
1990446.0;107.0;2;3.0;2;Lourdes;Rua Espírito Santo;Lourdes;0;lourdes;rua espirito santo;-19.9291906;-43.9400032;30160-907
590000.0;80.0;3;2.0;1;Paquetá;Rua Maria Cândida de Jesus;Paquetá;0;paqueta;rua maria candida de jesus;-19.8709021;-43.9932637;31340-000
355000.0;55.0;2;1.0;1;Sagrada Família;Rua João Gualberto Filho;Sagrada Família;0;sagrada familia;rua joao gualberto filho;-19.9035835;-43.9255271;31030-500
375000.0;50.0;2;1.0;1;Palmeiras;Rua Antônio de Andrade Mendes;Palmeiras;0;palmeiras;rua antonio de andrade mendes;-19.92083;-43.93778;30160-033
611241.0;85.0;2;2.0;2;Indaiá;Rua Boaventura;Indaiá;0;indaia;rua boaventura;-19.8636038;-43.9547231;31270-250
606268.0;59.0;3;2.0;2;Estoril;Rua Paulo Piedade Campos;Estoril;0;estoril;rua paulo piedade campos;-19.965417;-43.9647127;30493-030
450000.0;73.0;2;2.0;1;Planalto;Rua Senador Carneiro de Campos;Planalto;0;planalto;rua senador carneiro de campos;-19.8328247;-43.9446557;31742-036
1580000.0;87.0;3;2.0;3;São Pedro;Rua Cristina;São Pedro;0;sao pedro;rua cristina;-19.9466549;-43.937375;30330-012
790000.0;100.0;3;3.0;2;Sion;Rua Morada Nova;Sion;0;sion;rua morada nova;-19.9550843;-43.930081;30315-382
1400000.0;135.0;4;4.0;3;Liberdade;Rua Duarte da Costa;Liberdade;0;liberdade;rua duarte da costa;-19.8632577;-43.9522416;31270-300
507000.0;75.0;3;2.0;2;Salgado Filho;Rua Campo Formoso;Salgado Filho;0;salgado filho;rua campo formoso;-19.9484185;-43.9833552;30550-000
1990000.0;204.0;3;4.0;4;Buritis;Avenida Deputado Cristóvam Chiaradia;Buritis;0;buritis;avenida deputado cristovam chiaradia;-19.92083;-43.93778;30160-033
697500.0;65.0;2;1.0;2;Gutierrez;Rua Benjamim Jacob;Gutierrez;0;gutierrez;rua benjamim jacob;-19.940883;-43.9590024;30430-050
815990.0;66.0;3;2.0;2;Serra;Rua Pouso Alto;Serra;0;serra;rua pouso alto;-19.9333801;-43.9207114;30240-130
1100000.0;75.0;2;2.0;1;Barro Preto;Rua Juiz de Fora;Barro Preto;0;barro preto;rua juiz de fora;-19.9257426;-43.954247;30140-076
1345000.0;100.0;3;3.0;2;Lourdes;Rua Bernardo Guimarães;Lourdes;0;lourdes;rua bernardo guimaraes;-19.9281158;-43.944536;30160-042
550000.0;68.0;2;1.0;2;Paquetá;Rua Frei Martinho Burnier;Paquetá;0;paqueta;rua frei martinho burnier;-19.8678664;-43.9950118;31340-000
566775.0;56.0;2;2.0;1;Santa Terezinha;Avenida Heráclito Mourão de Miranda;Santa Terezinha;0;santa terezinha;avenida heraclito mourao de miranda;-19.8747217;-44.000271;31330-310
350000.0;70.0;2;1.0;2;Santa Amélia;Avenida da Sinfonia;Santa Amélia;0;santa amelia;avenida da sinfonia;-19.8325573;-43.9724063;31565-180
380000.0;93.0;3;1.0;0;Centro;Rua dos Guaranis;Centro;0;centro;rua dos guaranis;-19.9180652;-43.9428901;30180-110
797000.0;99.0;3;3.0;2;Buritis;Avenida Deputado Cristóvam Chiaradia;Buritis;0;buritis;avenida deputado cristovam chiaradia;-19.92083;-43.93778;30160-033
900000.0;134.0;3;3.0;2;Itapoã;Rua Dona Queridinha;Itapoã;0;itapoa;rua dona queridinha;-19.8372468;-43.9624414;31710-100
829000.0;80.0;3;3.0;2;Floresta;Rua Mucuri;Floresta;0;floresta;rua mucuri;-19.9197873;-43.928219;30150-110
451860.0;55.0;2;2.0;1;Jardim Atlântico;Rua Carlos Sá;Jardim Atlântico;0;jardim atlantico;rua carlos sa;-19.8414871;-43.9890445;31550-000
1015000.0;80.0;3;3.0;3;Prado;Rua Nepomuceno;Prado;0;prado;rua nepomuceno;-19.9266013;-43.9604449;30411-191
997000.0;155.0;4;4.0;2;Itapoã;Rua Gumercindo Couto e Silva;Itapoã;0;itapoa;rua gumercindo couto e silva;-19.8424758;-43.9567692;31720-440
830000.0;86.0;3;3.0;3;Dona Clara;Rua Desembargador Fernando Bhering;Dona Clara;0;dona clara;rua desembargador fernando bhering;-19.8601697;-43.9399356;31260-140
420000.0;80.0;2;1.0;2;Candelária;Rua Varzelândia;Candelária;0;candelaria;rua varzelandia;-19.8140882;-43.965731;31615-250
1800000.0;136.0;3;4.0;2;Lourdes;Rua São Paulo;Lourdes;0;lourdes;rua sao paulo;-19.9249431;-43.9416249;30170-121
535000.0;95.0;3;2.0;1;Calafate;Rua Aristóteles Caldeira;Calafate;0;calafate;rua aristoteles caldeira;-19.9274739;-43.9672298;30411-298
495000.0;95.0;3;3.0;1;Paquetá;Rua Glauber Rocha;Paquetá;0;paqueta;rua glauber rocha;-19.8685235;-43.9941393;31340-000
1350671.0;125.0;3;2.0;3;Palmares;Rua Joaquim Ribeiro Costa;Palmares;0;palmares;rua joaquim ribeiro costa;-19.8751849;-43.9303563;31160-540
700000.0;57.0;2;2.0;2;São Bento;Avenida Raja Gabaglia;São Bento;0;sao bento;avenida raja gabaglia;-19.9536762;-43.9595598;30494-170
1349999.0;113.0;3;2.0;2;Castelo;Rua Castelo de Edimburgo;Castelo;0;castelo;rua castelo de edimburgo;-19.8782244;-44.0004445;31330-220
390000.0;57.0;3;2.0;1;Castelo;Rua Doutor Fernando Scarpelli;Castelo;0;castelo;rua doutor fernando scarpelli;-19.8887932;-44.0017494;31330-130
988000.0;83.0;3;3.0;2;Graça;Rua Juruá;Graça;0;graca;rua jurua;-19.8988227;-43.9288931;30140-030
350000.0;50.0;2;1.0;2;Concórdia;Rua Itapeva;Concórdia;0;concordia;rua itapeva;-19.9017558;-43.9376379;31140-003
850000.0;108.0;4;2.0;2;Pampulha;Rua dos Aeroviários;Pampulha;0;pampulha;rua dos aeroviarios;-19.857863;-43.9568898;31270-700
750000.0;85.0;3;3.0;1;Santo Antônio;Rua Nunes Vieira;Santo Antônio;0;santo antonio;rua nunes vieira;-19.9423861;-43.9475132;30350-143
280000.0;45.0;2;1.0;0;Lagoinha;Rua Itabira;Outros;0;lagoinha;rua itabira;-19.9054832;-43.9421879;31210-790
415000.0;49.0;2;1.0;1;Castelo;Avenida Miguel Perrela;Castelo;0;castelo;avenida miguel perrela;-19.8793334;-43.9973791;31330-310
700000.0;96.0;3;2.0;2;Fernão Dias;Rua Queluzita;Fernão Dias;0;fernao dias;rua queluzita;-19.8693426;-43.9203807;31910-000
560000.0;110.0;3;2.0;1;Cidade Jardim;Rua Perdigão Malheiros;Cidade Jardim;0;cidade jardim;rua perdigao malheiros;-19.9413058;-43.9510457;30380-030
1250000.0;131.0;4;4.0;2;Sion;Rua da Groenlândia;Sion;0;sion;rua da groenlandia;-19.92083;-43.93778;30160-033
1019981.0;60.0;2;3.0;2;Santa Efigênia;Rua Padre Marinho;Santa Efigênia;0;santa efigenia;rua padre marinho;-19.9257052;-43.9223823;30150-340
